"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Situaciones de discriminación. Rechazo o exclusión de actividades sociales","PM9_4_1","Alfanumérico",1,"8
"
"Causas de la discriminación (rechazo). Por ser persona indígena","PM9_5_1_1","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por ser persona indígena","PM9_5_1_1","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por ser persona indígena","PM9_5_1_1","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por ser persona afrodescendiente","PM9_5_1_2","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por ser persona afrodescendiente","PM9_5_1_2","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por ser persona afrodescendiente","PM9_5_1_2","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por ser persona con discapacidad","PM9_5_1_3","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por ser persona con discapacidad","PM9_5_1_3","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por ser persona con discapacidad","PM9_5_1_3","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_1_4","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_1_4","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_1_4","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por su religión","PM9_5_1_5","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por su religión","PM9_5_1_5","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por su religión","PM9_5_1_5","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por su edad","PM9_5_1_6","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por su edad","PM9_5_1_6","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por su edad","PM9_5_1_6","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por ser mujer","PM9_5_1_7","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por ser mujer","PM9_5_1_7","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por ser mujer","PM9_5_1_7","Alfanumérico",1,"9
"
"Causas de la discriminación (rechazo). Por otra situación","PM9_5_1_8","Alfanumérico",1,"1
"
"Causas de la discriminación (rechazo). Por otra situación","PM9_5_1_8","Alfanumérico",1,"2
"
"Causas de la discriminación (rechazo). Por otra situación","PM9_5_1_8","Alfanumérico",1,"9
"
"Situaciones de discriminación. Le hagan sentir o miren de forma incómoda","PM9_4_2","Alfanumérico",1,"1
"
"Situaciones de discriminación. Le hagan sentir o miren de forma incómoda","PM9_4_2","Alfanumérico",1,"2
"
"Situaciones de discriminación. Le hagan sentir o miren de forma incómoda","PM9_4_2","Alfanumérico",1,"8
"
"Causas de la discriminación (incomodidad). Por ser persona indígena","PM9_5_2_1","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por ser persona indígena","PM9_5_2_1","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por ser persona indígena","PM9_5_2_1","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por ser persona afrodescendiente","PM9_5_2_2","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por ser persona afrodescendiente","PM9_5_2_2","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por ser persona afrodescendiente","PM9_5_2_2","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por ser persona con discapacidad","PM9_5_2_3","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por ser persona con discapacidad","PM9_5_2_3","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por ser persona con discapacidad","PM9_5_2_3","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_2_4","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_2_4","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_2_4","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por su religión","PM9_5_2_5","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por su religión","PM9_5_2_5","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por su religión","PM9_5_2_5","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por su edad","PM9_5_2_6","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por su edad","PM9_5_2_6","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por su edad","PM9_5_2_6","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por ser mujer","PM9_5_2_7","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por ser mujer","PM9_5_2_7","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por ser mujer","PM9_5_2_7","Alfanumérico",1,"9
"
"Causas de la discriminación (incomodidad). Por otra situación","PM9_5_2_8","Alfanumérico",1,"1
"
"Causas de la discriminación (incomodidad). Por otra situación","PM9_5_2_8","Alfanumérico",1,"2
"
"Causas de la discriminación (incomodidad). Por otra situación","PM9_5_2_8","Alfanumérico",1,"9
"
"Situaciones de discriminación. Le insulten, se burlen o le hayan dicho cosas que le molestaran","PM9_4_3","Alfanumérico",1,"1
"
"Situaciones de discriminación. Le insulten, se burlen o le hayan dicho cosas que le molestaran","PM9_4_3","Alfanumérico",1,"2
"
"Situaciones de discriminación. Le insulten, se burlen o le hayan dicho cosas que le molestaran","PM9_4_3","Alfanumérico",1,"8
"
"Causas de la discriminación (insultos, burlas). Por ser persona indígena","PM9_5_3_1","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por ser persona indígena","PM9_5_3_1","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por ser persona indígena","PM9_5_3_1","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por ser persona afrodescendiente","PM9_5_3_2","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por ser persona afrodescendiente","PM9_5_3_2","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por ser persona afrodescendiente","PM9_5_3_2","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por ser persona con discapacidad","PM9_5_3_3","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por ser persona con discapacidad","PM9_5_3_3","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por ser persona con discapacidad","PM9_5_3_3","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_3_4","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_3_4","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_3_4","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por su religión","PM9_5_3_5","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por su religión","PM9_5_3_5","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por su religión","PM9_5_3_5","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por su edad","PM9_5_3_6","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por su edad","PM9_5_3_6","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por su edad","PM9_5_3_6","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por ser mujer","PM9_5_3_7","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por ser mujer","PM9_5_3_7","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por ser mujer","PM9_5_3_7","Alfanumérico",1,"9
"
"Causas de la discriminación (insultos, burlas). Por otra situación","PM9_5_3_8","Alfanumérico",1,"1
"
"Causas de la discriminación (insultos, burlas). Por otra situación","PM9_5_3_8","Alfanumérico",1,"2
"
"Causas de la discriminación (insultos, burlas). Por otra situación","PM9_5_3_8","Alfanumérico",1,"9
"
"Situaciones de discriminación. Le amenacen, empujen o jaloneen","PM9_4_4","Alfanumérico",1,"1
"
"Situaciones de discriminación. Le amenacen, empujen o jaloneen","PM9_4_4","Alfanumérico",1,"2
"
"Situaciones de discriminación. Le amenacen, empujen o jaloneen","PM9_4_4","Alfanumérico",1,"8
"
"Causas de la discriminación (amenazas). Por ser persona indígena","PM9_5_4_1","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por ser persona indígena","PM9_5_4_1","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por ser persona indígena","PM9_5_4_1","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por ser persona afrodescendiente","PM9_5_4_2","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por ser persona afrodescendiente","PM9_5_4_2","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por ser persona afrodescendiente","PM9_5_4_2","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por ser persona con discapacidad","PM9_5_4_3","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por ser persona con discapacidad","PM9_5_4_3","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por ser persona con discapacidad","PM9_5_4_3","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_4_4","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_4_4","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_4_4","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por su religión","PM9_5_4_5","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por su religión","PM9_5_4_5","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por su religión","PM9_5_4_5","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por su edad","PM9_5_4_6","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por su edad","PM9_5_4_6","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por su edad","PM9_5_4_6","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por ser mujer","PM9_5_4_7","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por ser mujer","PM9_5_4_7","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por ser mujer","PM9_5_4_7","Alfanumérico",1,"9
"
"Causas de la discriminación (amenazas). Por otra situación","PM9_5_4_8","Alfanumérico",1,"1
"
"Causas de la discriminación (amenazas). Por otra situación","PM9_5_4_8","Alfanumérico",1,"2
"
"Causas de la discriminación (amenazas). Por otra situación","PM9_5_4_8","Alfanumérico",1,"9
"
"Situaciones de discriminación. Le obliguen a salir de alguna comunidad","PM9_4_5","Alfanumérico",1,"1
"
"Situaciones de discriminación. Le obliguen a salir de alguna comunidad","PM9_4_5","Alfanumérico",1,"2
"
"Situaciones de discriminación. Le obliguen a salir de alguna comunidad","PM9_4_5","Alfanumérico",1,"8
"
"Causas de la discriminación. Por ser persona indígena","PM9_5_5_1","Alfanumérico",1,"1
"
